transaction_id,date,account,description,amount,category,new_category,new_description,Sub_category
738,3/9/25,Mich City,Experian,-21.95,Subscriptions,,,Services
740,3/9/25,Mich City,Pisco,-116.48,Travel & Entertainment,,,Dining
739,3/9/25,Mich City,Winn-Dixie,-80.3,Groceries,,,Groceries
1089,3/9/25,Mich Amex,Clear,-199.0,Travel & Entertainment,,,Travel & Entertainment
178,4/1/25,Fam Wells,Transfers,4850.0,Financial Transactions,,,Income Transfer
1060,4/1/25,Mich Amex,Netflix,-28.28,Subscriptions,,,Subscriptions
1061,4/1/25,Mich Amex,Toll,-11.47,Auto,,,Transport
1483,4/1/25,Mich Wells,Financial Transactions,149.85,Financial Transactions,,,Card Payment
1484,4/1/25,Mich Wells,Transfers,-4850.0,Financial Transactions,,,Income Transfer
1485,4/1/25,Mich Wells,Transfers,-1174.0,Savings,,,Savings
666,4/10/25,Mich City,Hotel Sanctuary,-2720.92,Travel & Entertainment,,,Travel & Lodging
170,4/10/25,Fam Wells,Netflix,-20.36,Subscriptions,,,Streaming
1050,4/10/25,Mich Amex,AT&T,-108.19,Bills & Utilities,,,Utilities
1051,4/10/25,Mich Amex,Kjus North America,961.93,General Merchandise,,,General Merchandise
1052,4/10/25,Mich Amex,RueLaLa,448.09,General Merchandise,,,General Merchandise
665,4/11/25,Mich City,Dons Liquor,-567.15,Liquor Store,,,Liquor Store
1048,4/11/25,Mich Amex,Jaguar Land Rover,-2308.48,Auto,,,Vehicle Maintenance
1049,4/11/25,Mich Amex,UM My Chart,-43.0,Medical,,,Medical
1476,4/11/25,Mich Wells,Coinbase,11953.0,Income,,,Crypto Income
1475,4/11/25,Mich Wells,Coinbase,-29.99,Income,,,Crypto Income
664,4/12/25,Mich City,Bark for C,-101.05,Lucky,,,Pet Services
662,4/13/25,Mich City,Hotel Sanctuary,-92.3,Travel & Entertainment,,,Travel & Lodging
663,4/13/25,Mich City,Minimarket,-14.42,Groceries,,,Groceries
660,4/14/25,Mich City,Financial Transactions,13099.62,Financial Transactions,,,Card Payment
661,4/14/25,Mich City,USPS,-45.18,General Merchandise,,,General Merchandise
659,4/14/25,Mich City,Walmart,127.33,General Merchandise,,,General Merchandise
166,4/14/25,Fam Wells,Moto,-219.28,Auto,,,Vehicle Payment
168,4/14/25,Fam Wells,Transfers,11576.0,Taxes,,,Taxes
169,4/14/25,Fam Wells,Transfers,1000.0,Financial Transactions,,,Loan
167,4/14/25,Fam Wells,Transfers,-149.0,Andre,,,Andre Expenses
1047,4/14/25,Mich Amex,EVO.COM,176.55,General Merchandise,,,General Merchandise
1472,4/14/25,Mich Wells,Transfers,13100.0,Financial Transactions,,,Loan
1469,4/14/25,Mich Wells,Transfers,-11576.0,Taxes,,,Taxes
1474,4/14/25,Mich Wells,Zelle From Daniel Lopez,11.11,Financial Transactions,,,DelaFlor Loan
1473,4/14/25,Mich Wells,Zelle From Edell Jakob,600.0,Travel & Entertainment,,,Travel & Entertainment
1470,4/14/25,Mich Wells,Zelle To Delaflor Dannilo,-988.0,Financial Transactions,,,DelaFlor Loan
1471,4/14/25,Mich Wells,Zelle To Delaflor Dannilo,-11.19,Financial Transactions,,,DelaFlor Loan
658,4/15/25,Mich City,Financial Transactions,-444.12,Financial Transactions,,,Bank Fees
657,4/15/25,Mich City,Financial Transactions,-30.0,Financial Transactions,,,Bank Fees
656,4/15/25,Mich City,National General Insurance,-28.08,Auto,,,Services
164,4/15/25,Fam Wells,IRS,-12576.0,Taxes,,,Taxes
165,4/15/25,Fam Wells,Transfers,4850.0,Financial Transactions,,,Income Transfer
1046,4/15/25,Mich Amex,Celebrity Cruises,-2675.78,Travel & Entertainment,,,Travel & Lodging
1249,4/15/25,Mich Bofa,Amazon,-20.17,Amazon,,,Amazon
1468,4/15/25,Mich Wells,BTS,6644.63,Income,,,Income
1465,4/15/25,Mich Wells,Citi Card,13099.62,Financial Transactions,,,Card Payment
1466,4/15/25,Mich Wells,Transfers,-4850.0,Financial Transactions,,,Income Transfer
1467,4/15/25,Mich Wells,Zelle From Daniel Lopez,2500.0,Financial Transactions,,,DelaFlor Loan
1045,4/16/25,Mich Amex,PayPal,-49.98,Travel & Entertainment,,,Dining
1248,4/16/25,Mich Bofa,Amazon,-14.97,Amazon,,,Amazon
1463,4/16/25,Mich Wells,Transfers,-1174.0,Savings,,,Savings
1464,4/16/25,Mich Wells,Zelle From Daniel Lopez,1500.0,Financial Transactions,,,DelaFlor Loan
1462,4/16/25,Mich Wells,Zelle To The Project Main,-3000.0,Financial Transactions,,,DelaFlor Loan
653,4/17/25,Mich City,Quest Diagnostics,-63.33,Medical,,,Medical
652,4/17/25,Mich City,Quest Diagnostics,-35.23,Medical,,,Medical
651,4/17/25,Mich City,Quest Diagnostics,-33.14,Medical,,,Medical
654,4/17/25,Mich City,SMH Cashiers Office,-202.8,Education,,,Education
655,4/17/25,Mich City,La Ferneteria,-397.84,Travel & Entertainment,,,Dining
163,4/17/25,Fam Wells,FPL,-221.48,Bills & Utilities,,,Bills & Utilities
162,4/17/25,Fam Wells,Car Mich,-1100.0,Auto,,,Vehicle Payment
1460,4/17/25,Mich Wells,Cash,-1000.0,Financial Transactions,,,Cash
1461,4/17/25,Mich Wells,Transfers,-1000.0,Financial Transactions,,,Loan Payment
649,4/18/25,Mich City,American Airlines,-312.76,Travel & Entertainment,,,Travel & Entertainment
648,4/18/25,Mich City,American Airlines,-312.76,Travel & Entertainment,,,Travel & Entertainment
646,4/18/25,Mich City,ISTOURS,-300.0,Education,,,Education
647,4/18/25,Mich City,Marianela Cardenas DDS,-700.0,Medical,,,Medical
644,4/18/25,Mich City,Miami DD Club,-305.75,Travel & Entertainment,,,Dining
643,4/18/25,Mich City,Miami DD Club,-122.7,Travel & Entertainment,,,Dining
650,4/18/25,Mich City,Pastis,-65.08,Travel & Entertainment,,,Dining
645,4/18/25,Mich City,She Giuliani Salon & Spa,-32.96,Pelu,,,Andre Pelu
161,4/18/25,Fam Wells,Zelle To Sebastian Caminero,-100.0,Pelu,,,Pelu Lore Mich
1044,4/18/25,Mich Amex,Google,-9.05,Subscriptions,,,Subscriptions
1247,4/18/25,Mich Bofa,Amazon,-38.65,Amazon,,,Amazon
638,4/19/25,Mich City,Best Buy,-64.19,General Merchandise,,,Electronics
641,4/19/25,Mich City,Chevron,-68.18,Auto,,,Transport
634,4/19/25,Mich City,DONS LIQUOR,45.84,Liquor Store,,,Liquor Store
637,4/19/25,Mich City,Parkmobile,-20.35,Auto,,,Transport
636,4/19/25,Mich City,MB-PARKING,-4.35,Auto,,,Transport
639,4/19/25,Mich City,Total Wine and More,-161.45,Liquor Store,,,Liquor Store
635,4/19/25,Mich City,BARCELONETA,-107.71,Travel & Entertainment,,,Dining
640,4/19/25,Mich City,CASA,-356.9,Travel & Entertainment,,,Dining
642,4/19/25,Mich City,Coconut Grove,-28.0,Auto,,,Transport
1043,4/19/25,Mich Amex,SAKS OFF 5TH,-145.49,General Merchandise,,,General Merchandise
1042,4/19/25,Mich Amex,SAKS OFF 5TH,-64.19,General Merchandise,,,General Merchandise
177,4/2/25,Fam Wells,Kukenam,-409.16,Education,,,Education
176,4/2/25,Fam Wells,Balmoral Estates,-2883.78,Home,,,Home
1259,4/2/25,Mich Bofa,Amazon,26.94,Amazon,,,Amazon
1258,4/2/25,Mich Bofa,Amazon,-38.52,Amazon,,,Amazon
1480,4/2/25,Mich Wells,Financial Transactions,58.24,Financial Transactions,,,Card Payment
1482,4/2/25,Mich Wells,BUSINESS TELECOMMUNICATIONS SE,10220.68,Financial Transactions,,,Expense Reports
1481,4/2/25,Mich Wells,Transfers,-1200.0,Financial Transactions,,,Loan Payment
633,4/21/25,Mich City,American Airlines,-702.64,Travel & Entertainment,,,Travel & Entertainment
160,4/21/25,Fam Wells,Apple Cash Balance - - Ca S585109731302145,-50.0,Lore,,,Lore
159,4/21/25,Fam Wells,Financial Transactions,734.0,Financial Transactions,,,Card Payment
1041,4/21/25,Mich Amex,Financial Transactions,4071.54,Financial Transactions,,,Card Payment
632,4/22/25,Mich City,Best Buy,64.19,General Merchandise,,,Electronics
158,4/22/25,Fam Wells,DDCUS,-40.0,Education,,,Education
157,4/24/25,Fam Wells,Healthy Paws Pet,-100.03,Lucky,,,Pet Services
156,4/24/25,Fam Wells,T-Mobile,-192.83,Bills & Utilities,,,Andre Cell
1459,4/24/25,Mich Wells,Zelle To Jc Cell Negro,-150.0,Travel & Entertainment,,,Travel & Entertainment
154,4/25/25,Fam Wells,Financial Transactions,-0.17,Financial Transactions,,,Bank Fees
155,4/25/25,Fam Wells,Amazon,-5.69,Subscriptions,,,Cloud Services
1246,4/25/25,Mich Bofa,Amazon,89.87,Amazon,,,Amazon
630,4/26/25,Mich City,Kaseya Center,-24.61,Travel & Entertainment,,,Travel & Entertainment
631,4/26/25,Mich City,Kaseya Center,-36.76,Travel & Entertainment,,,Travel & Entertainment
629,4/26/25,Mich City,Rodizi,-245.8,Travel & Entertainment,,,Dining
627,4/26/25,Mich City,Miami Heat Store,-247.17,Travel & Entertainment,,,Travel & Entertainment
626,4/26/25,Mich City,Miami Heat Store,-37.45,Travel & Entertainment,,,Travel & Entertainment
625,4/26/25,Mich City,Miami Heat Store,-3.64,Travel & Entertainment,,,Travel & Entertainment
628,4/26/25,Mich City,Devia Juice Bar,-35.38,Travel & Entertainment,,,Dining
624,4/27/25,Mich City,American Airlines,-10.0,Travel & Entertainment,,,Travel & Entertainment
623,4/27/25,Mich City,Grazianos Market,-62.06,Groceries,,,Groceries
622,4/27/25,Mich City,Winn-Dixie,-14.95,Groceries,,,Groceries
1040,4/27/25,Mich Amex,First Class Parking,-25.0,Auto,,,Transport
621,4/28/25,Mich City,Grazianos Market,-84.9,Groceries,,,Groceries
1245,4/28/25,Mich Bofa,Amazon,-16.67,Amazon,,,Amazon
1243,4/28/25,Mich Bofa,Amazon,-126.42,Amazon,,,Amazon
1244,4/28/25,Mich Bofa,Amazon,-56.7,Amazon,,,Amazon
153,4/29/25,Fam Wells,Car Mich,-1302.06,Auto,,,Vehicle Payment
1038,4/29/25,Mich Amex,Ticketmaster,-566.51,Travel & Entertainment,,,Travel & Entertainment
1039,4/29/25,Mich Amex,Walmart,-145.36,General Merchandise,,,General Merchandise
1241,4/29/25,Mich Bofa,Amazon,-26.3,Amazon,,,Amazon
1240,4/29/25,Mich Bofa,Amazon,-45.34,Amazon,,,Amazon
1242,4/29/25,Mich Bofa,Amazon,-31.56,Amazon,,,Amazon
682,4/3/25,Mich City,Dicks Sporting Goods,-85.6,General Merchandise,,,General Merchandise
683,4/3/25,Mich City,MB-PARKING,-10.35,Auto,,,Transport
681,4/3/25,Mich City,Publix,-10.71,Groceries,,,Groceries
680,4/3/25,Mich City,SAKS,303.84,General Merchandise,,,General Merchandise
684,4/3/25,Mich City,UA,-106.96,General Merchandise,,,General Merchandise
175,4/3/25,Fam Wells,Fernandez M,-228.32,Aditional Expenses,,,Aditional Expenses
1059,4/3/25,Mich Amex,Backcountry,-176.55,General Merchandise,,,General Merchandise
1257,4/3/25,Mich Bofa,Financial Transactions,300.0,Financial Transactions,,,Card Payment
1479,4/3/25,Mich Wells,Financial Transactions,8967.14,Financial Transactions,,,Card Payment
618,4/30/25,Mich City,American Airlines,-21.6,Travel & Entertainment,,,Travel & Entertainment
620,4/30/25,Mich City,American Airlines,-21.6,Travel & Entertainment,,,Travel & Entertainment
619,4/30/25,Mich City,American Airlines,-391.96,Travel & Entertainment,,,Travel & Entertainment
617,4/30/25,Mich City,American Airlines,-391.96,Travel & Entertainment,,,Travel & Entertainment
616,4/30/25,Mich City,Yeti,-230.05,General Merchandise,,,General Merchandise
151,4/30/25,Fam Wells,Financial Transactions,0.1,Financial Transactions,,,Bank Fees
152,4/30/25,Fam Wells,Transfers,-400.0,Auto,,,Andre Gas
1037,4/30/25,Mich Amex,OpenAI,-20.0,Subscriptions,,,Subscriptions
1239,4/30/25,Mich Bofa,Amazon,-19.09,Amazon,,,Amazon
1238,4/30/25,Mich Bofa,Amazon,126.42,Amazon,,,Amazon
1237,4/30/25,Mich Bofa,Amazon,-59.37,Amazon,,,Amazon
1458,4/30/25,Mich Wells,BTS,6644.65,Income,,,Income
1457,4/30/25,Mich Wells,BTS,10134.88,Income,,,Income
1454,4/30/25,Mich Wells,Financial Transactions,0.02,Financial Transactions,,,Bank Fees
1456,4/30/25,Mich Wells,Transfers,-10000.0,Financial Transactions,,,Loan Payment
1455,4/30/25,Mich Wells,Zelle To Supply Services Miami Fabio Lavac,-55.0,Auto,,,Car Wash
678,4/4/25,Mich City,Restaurant,-64.2,Travel & Entertainment,,,Dining
679,4/4/25,Mich City,Francisca Charcoal,-196.83,Travel & Entertainment,,,Dining
174,4/4/25,Fam Wells,MENTA Y CANELA,-56.75,Pelu,,,Andre Pelu
1057,4/4/25,Mich Amex,PayPal,-59.98,Travel & Entertainment,,,Travel & Entertainment
1058,4/4/25,Mich Amex,Gusto,-61.7,Travel & Entertainment,,,Dining
1477,4/4/25,Mich Wells,Bank of America,300.0,Financial Transactions,,,Card Payment
1478,4/4/25,Mich Wells,Zelle To Elmer,-5.0,Travel & Entertainment,,,Travel & Entertainment
672,4/5/25,Mich City,Chevron,-78.42,Auto,,,Transport
675,4/5/25,Mich City,Fandango,-112.0,Travel & Entertainment,,,Travel & Entertainment
673,4/5/25,Mich City,Fandango,-28.0,Travel & Entertainment,,,Travel & Entertainment
674,4/5/25,Mich City,Las Mercedes Grill,-58.9,Travel & Entertainment,,,Dining
677,4/5/25,Mich City,Meat Club Market,-145.85,Groceries,,,Groceries
676,4/5/25,Mich City,Caracas Bakery,-91.99,Travel & Entertainment,,,Dining
1056,4/5/25,Mich Amex,BTS North F&B,-210.0,Travel & Entertainment,,,Dining
1055,4/5/25,Mich Amex,BTS NORTH F& B,-90.0,Travel & Entertainment,,,Dining
1256,4/5/25,Mich Bofa,Amazon,-42.98,Amazon,,,Amazon
1255,4/5/25,Mich Bofa,Amazon,259.79,Amazon,,,Amazon
1254,4/5/25,Mich Bofa,Amazon,-11.36,Amazon,,,Amazon
1253,4/5/25,Mich Bofa,Amazon,-9.84,Amazon,,,Amazon
669,4/6/25,Mich City,MB-Parking,-6.35,Auto,,,Transport
671,4/6/25,Mich City,TravelAssist,-68.0,Travel & Entertainment,,,Travel & Lodging
670,4/6/25,Mich City,Walmart,-410.0,General Merchandise,,,General Merchandise
668,4/6/25,Mich City,Walmart,-177.95,General Merchandise,,,General Merchandise
1054,4/6/25,Mich Amex,Proyecto,-83.35,Travel & Entertainment,,,Travel & Entertainment
171,4/7/25,Fam Wells,Guarantee Management,-226.0,Home,,,Assc. Fee Balm
172,4/7/25,Fam Wells,Transfers,-230.0,Financial Transactions,,,Car Insurance Payment
173,4/7/25,Fam Wells,SunPass,-10.0,Auto,,,Tolls
1250,4/7/25,Mich Bofa,Amazon,-89.87,Amazon,,,Amazon
1252,4/7/25,Mich Bofa,Amazon,-79.99,Amazon,,,Amazon
1251,4/7/25,Mich Bofa,Amazon,-127.33,Amazon,,,Amazon
667,4/9/25,Mich City,Experian,-21.95,Subscriptions,,,Services
1053,4/9/25,Mich Amex,EZ Contacts,576.22,Medical,,,Medical
613,5/1/25,Mich City,Fandango,-48.8,Travel & Entertainment,,,Travel & Entertainment
615,5/1/25,Mich City,Navarro Discount Pharm,-183.66,Medical,,,Medical
614,5/1/25,Mich City,Yeti,-90.95,General Merchandise,,,General Merchandise
612,5/1/25,Mich City,eBay,-347.7,General Merchandise,,,General Merchandise
150,5/1/25,Fam Wells,Transfers,4850.0,Financial Transactions,,,Income Transfer
149,5/1/25,Fam Wells,SunPass,-10.0,Auto,,,Tolls
1035,5/1/25,Mich Amex,Hotels.com,-1309.54,Travel & Entertainment,,,Travel & Lodging
1036,5/1/25,Mich Amex,Netflix,-28.28,Subscriptions,,,Subscriptions
1236,5/1/25,Mich Bofa,Amazon,-45.75,Amazon,,,Amazon
1453,5/1/25,Mich Wells,Transfers,1174.0,Savings,,,Loan
1451,5/1/25,Mich Wells,Transfers,-4850.0,Financial Transactions,,,Income Transfer
1452,5/1/25,Mich Wells,Transfers,-1174.0,Savings,,,Savings
1450,5/1/25,Mich Wells,Zelle To Ritz Oliver,-20.0,Travel & Entertainment,,,Travel & Entertainment
595,5/10/25,Mich City,Doral Ace Hardware,-2.38,Maintenance,,,Hardware Store
596,5/10/25,Mich City,El Capitan Sports Center,-42.8,General Merchandise,,,General Merchandise
597,5/10/25,Mich City,Shadow Wagyu,-355.03,Travel & Entertainment,,,Dining
1025,5/10/25,Mich Amex,AT&T,-108.19,Bills & Utilities,,,Utilities
594,5/11/25,Mich City,City of Miami Beach,-20.5,Auto,,,Transport
593,5/11/25,Mich City,Winn-Dixie,-39.44,Groceries,,,Groceries
1024,5/11/25,Mich Amex,Pablo Flowers,-228.0,General Merchandise,,,General Merchandise
592,5/12/25,Mich City,Chevron,-49.02,Auto,,,Transport
589,5/12/25,Mich City,Financial Transactions,13778.4,Financial Transactions,,,Card Payment
591,5/12/25,Mich City,Grazianos Market,-121.61,Groceries,,,Groceries
590,5/12/25,Mich City,Yeti,90.95,General Merchandise,,,General Merchandise
137,5/12/25,Fam Wells,Moto,-219.28,Auto,,,Vehicle Payment
139,5/12/25,Fam Wells,Netflix,-20.36,Subscriptions,,,Streaming
138,5/12/25,Fam Wells,Zelle To Quero Cesar,-150.0,Maintenance,,,Maintenance
1228,5/12/25,Mich Bofa,Amazon,-124.1,Amazon,,,Amazon
1226,5/12/25,Mich Bofa,Amazon,-37.45,Amazon,,,Amazon
1227,5/12/25,Mich Bofa,Amazon,-53.45,Amazon,,,Amazon
1441,5/12/25,Mich Wells,Transfers,18000.0,Financial Transactions,,,Loan
1440,5/12/25,Mich Wells,Transfers,-26448.0,Savings,,,Savings
588,5/13/25,Mich City,National General Insurance,-28.08,Auto,,,Services
136,5/13/25,Fam Wells,SunPass,-10.0,Auto,,,Tolls
1023,5/13/25,Mich Amex,Walmart,85.54,General Merchandise,,,General Merchandise
1022,5/13/25,Mich Amex,Walmart,171.07,General Merchandise,,,General Merchandise
1223,5/13/25,Mich Bofa,Amazon,-14.97,Amazon,,,Amazon
1225,5/13/25,Mich Bofa,Amazon,-159.0,Amazon,,,Amazon
1224,5/13/25,Mich Bofa,Amazon,-33.46,Amazon,,,Amazon
1222,5/13/25,Mich Bofa,Amazon,-36.11,Amazon,,,Amazon
1439,5/13/25,Mich Wells,Financial Transactions,13778.4,Financial Transactions,,,Card Payment
584,5/14/25,Mich City,Google One,-0.49,Subscriptions,,,Cloud Services
583,5/14/25,Mich City,Spirit,-467.98,Travel & Entertainment,,,Travel & Entertainment
586,5/14/25,Mich City,Dr. Santos,-25.0,Medical,,,Services
585,5/14/25,Mich City,Medical Associates,-20.0,Medical,,,Medical
587,5/14/25,Mich City,Tickets,-36.0,Auto,,,Transport
135,5/14/25,Fam Wells,Zelle To Basketball Charlie,-25.0,Education,,,Basket Lore
1021,5/14/25,Mich Amex,CVS,-70.94,Medical,,,Medical
1221,5/14/25,Mich Bofa,Amazon,127.33,Amazon,,,Amazon
580,5/15/25,Mich City,Columbus,-1856.16,Education,,,Education
582,5/15/25,Mich City,Financial Transactions,-448.65,Financial Transactions,,,Bank Fees
581,5/15/25,Mich City,Financial Transactions,-2.86,Financial Transactions,,,Bank Fees
132,5/15/25,Fam Wells,Financial Transactions,-3.0,Financial Transactions,,,Bank Fees
133,5/15/25,Fam Wells,Financial Transactions,-403.25,Financial Transactions,,,Cash
134,5/15/25,Fam Wells,Transfers,4850.0,Financial Transactions,,,Income Transfer
1218,5/15/25,Mich Bofa,Amazon,-53.5,Amazon,,,Amazon
1220,5/15/25,Mich Bofa,Amazon,-47.07,Amazon,,,Amazon
1217,5/15/25,Mich Bofa,Amazon,36.11,Amazon,,,Amazon
1219,5/15/25,Mich Bofa,Amazon,37.45,Amazon,,,Amazon
1438,5/15/25,Mich Wells,BUS TELE SVCS,6644.64,Income,,,Income
1435,5/15/25,Mich Wells,Financial Transactions,4058.53,Financial Transactions,,,Card Payment
1437,5/15/25,Mich Wells,Transfers,-4850.0,Financial Transactions,,,Income Transfer
1436,5/15/25,Mich Wells,Zelle To Sebastian Caminero,-110.0,Pelu,,,Pelu Lore Mich
579,5/16/25,Mich City,Baires Grill,-188.67,Travel & Entertainment,,,Dining
578,5/16/25,Mich City,Publix,-25.78,Groceries,,,Groceries
577,5/16/25,Mich City,eBay,214.0,General Merchandise,,,General Merchandise
131,5/16/25,Fam Wells,SUNPASS,-10.0,Auto,,,Tolls
1020,5/16/25,Mich Amex,Tires Plus,-70.62,Auto,,,Vehicle Maintenance
1216,5/16/25,Mich Bofa,Amazon,-115.16,Amazon,,,Amazon
1434,5/16/25,Mich Wells,Transfers,-1174.0,Savings,,,Savings
573,5/17/25,Mich City,Baires Grill,-189.69,Travel & Entertainment,,,Dining
575,5/17/25,Mich City,Chevron,-13.78,Auto,,,Transport
574,5/17/25,Mich City,LAZ PARKING,-12.0,Travel & Entertainment,,,Parking
576,5/17/25,Mich City,Parking,-33.0,Travel & Entertainment,,,Parking
1215,5/17/25,Mich Bofa,Amazon,-65.25,Amazon,,,Amazon
572,5/18/25,Mich City,Meat Club Market,-136.82,Groceries,,,Groceries
571,5/18/25,Mich City,Meat Club Market,-8.44,Groceries,,,Groceries
570,5/18/25,Mich City,Craft Doral Isles,-4.24,Travel & Entertainment,,,Dining
569,5/18/25,Mich City,Francisca Charcoal,-56.84,Travel & Entertainment,,,Dining
1017,5/18/25,Mich Amex,Google,-9.05,Subscriptions,,,Subscriptions
1019,5/18/25,Mich Amex,CRAZY ABOUT YOU,-93.2,Travel & Entertainment,,,Dining
1018,5/18/25,Mich Amex,CRAZY ABOUT YOU,-47.96,Travel & Entertainment,,,Dining
567,5/19/25,Mich City,Macy's,-444.91,General Merchandise,,,General Merchandise
568,5/19/25,Mich City,Macy's,-159.69,General Merchandise,,,General Merchandise
566,5/19/25,Mich City,Macy's,-149.05,General Merchandise,,,General Merchandise
129,5/19/25,Fam Wells,Apple Cash Balance - - Ca S585136451460432,-50.0,Lore,,,Lore
127,5/19/25,Fam Wells,FPL,-290.85,Bills & Utilities,,,Bills & Utilities
128,5/19/25,Fam Wells,MENTA Y CANELA,-54.75,Pelu,,,Andre Pelu
130,5/19/25,Fam Wells,Apple Cash Sent Mo 1infiniteloop Ca S585136450831550,-39.24,Lore,,,Lore
611,5/2/25,Mich City,Ryanair,-472.84,Travel & Entertainment,,,Travel & Entertainment
610,5/2/25,Mich City,Total Wine & More,-18.17,Liquor Store,,,Liquor Store
146,5/2/25,Fam Wells,Kukenam,-409.16,Education,,,Education
147,5/2/25,Fam Wells,Water Bill,-304.11,Bills & Utilities,,,Bills & Utilities
148,5/2/25,Fam Wells,Fernandez,-881.0,Aditional Expenses,,,Aditional Expenses
145,5/2/25,Fam Wells,Balmoral Estates,-2883.78,Home,,,Home
1449,5/2/25,Mich Wells,Apple,1231.83,Financial Transactions,,,Card Payment
563,5/20/25,Mich City,Cafeteria Prado,-7.68,Travel & Entertainment,,,Dining
564,5/20/25,Mich City,EL PATIO VERTICAL,-19.25,Travel & Entertainment,,,Dining
562,5/20/25,Mich City,Google,0.4,Subscriptions,,,Cloud Services
565,5/20/25,Mich City,TARIN JOYEROS,-1004.81,Jewerly,,,Jewelry
1433,5/21/25,Mich Wells,Transfers,2318.0,Auto,,,Car Insurance Payment
561,5/22/25,Mich City,PRIMAPRIX,-3.35,Groceries,,,Groceries
126,5/22/25,Fam Wells,Zelle To Basketball Charlie,-25.0,Education,,,Basket Lore
1016,5/22/25,Mich Amex,Financial Transactions,5995.59,Financial Transactions,,,Card Payment
1432,5/22/25,Mich Wells,Financial Transactions,1469.96,Financial Transactions,,,Card Payment
1431,5/22/25,Mich Wells,Financial Transactions,2318.0,Financial Transactions,,,Card Payment
560,5/23/25,Mich City,Carolina Herrera,-596.61,General Merchandise,,,General Merchandise
558,5/23/25,Mich City,DIESEL,-420.01,General Merchandise,,,General Merchandise
557,5/23/25,Mich City,FARMACIA CUZCO,-408.09,Medical,,,Medical
556,5/23/25,Mich City,Las Rozas,-22.44,General Merchandise,,,General Merchandise
559,5/23/25,Mich City,VALENTINO,-465.92,General Merchandise,,,General Merchandise
553,5/24/25,Mich City,BO SPECIALTY COFFEE,-45.74,Travel & Entertainment,,,Dining
555,5/24/25,Mich City,EL CORTE INGLES,-184.02,General Merchandise,,,General Merchandise
554,5/24/25,Mich City,EL CORTE INGLES,-54.78,General Merchandise,,,General Merchandise
551,5/24/25,Mich City,EL CORTE INGLES,-17.35,General Merchandise,,,General Merchandise
550,5/24/25,Mich City,EL CORTE INGLES,-14.56,General Merchandise,,,General Merchandise
548,5/24/25,Mich City,Farmacia M Mar,-39.48,Medical,,,Medical
549,5/24/25,Mich City,KIOSKO,-3.41,Travel & Entertainment,,,Dining
552,5/24/25,Mich City,La Tasca De Retiro,-25.03,Travel & Entertainment,,,Dining
1214,5/24/25,Mich Bofa,Amazon,-37.15,Amazon,,,Amazon
547,5/25/25,Mich City,Hotel Las Leyendas,-207.29,Travel & Entertainment,,,Travel & Lodging
546,5/25/25,Mich City,Parking,-15.47,Travel & Entertainment,,,Parking
545,5/25/25,Mich City,YEMAS DE SANTA TERESA,-14.73,Travel & Entertainment,,,Dining
544,5/26/25,Mich City,HARPERANDNEYER,-39.82,General Merchandise,,,General Merchandise
1213,5/26/25,Mich Bofa,Amazon,179.14,Amazon,,,Amazon
125,5/27/25,Fam Wells,Healthy Paws Pet,-100.03,Lucky,,,Pet Services
123,5/27/25,Fam Wells,Financial Transactions,-0.17,Financial Transactions,,,Bank Fees
124,5/27/25,Fam Wells,Amazon,-5.68,Subscriptions,,,Cloud Services
122,5/27/25,Fam Wells,T-Mobile,-193.26,Bills & Utilities,,,Andre Cell
1015,5/27/25,Mich Amex,Hertz,-42.69,Travel & Entertainment,,,Travel & Lodging
1212,5/27/25,Mich Bofa,Amazon,-142.22,Amazon,,,Amazon
543,5/28/25,Mich City,El Faro Latin Cafe,-3.45,Travel & Entertainment,,,Dining
121,5/28/25,Fam Wells,Apple Cash Sent Mo 1infiniteloop Ca S585146665364909,-20.0,Lore,,,Lore
1014,5/28/25,Mich Amex,Hertz,-174.27,Travel & Entertainment,,,Travel & Lodging
1211,5/28/25,Mich Bofa,Amazon,-136.9,Amazon,,,Amazon
542,5/29/25,Mich City,Total Wine and More,-248.29,Liquor Store,,,Liquor Store
541,5/29/25,Mich City,Tax Refund,68.58,General Merchandise,,,General Merchandise
119,5/29/25,Fam Wells,Car Mich,-1302.06,Auto,,,Vehicle Payment
120,5/29/25,Fam Wells,Zelle To Basketball Charlie,-25.0,Education,,,Basket Lore
1012,5/29/25,Mich Amex,Evvia Estiatorio,-159.4,Travel & Entertainment,,,Dining
1013,5/29/25,Mich Amex,OpenAI,-10.0,Subscriptions,,,Subscriptions
1430,5/29/25,Mich Wells,Venmo Michel Faleni,-5.0,Travel & Entertainment,,,Travel & Entertainment
607,5/3/25,Mich City,Chevron,-74.0,Auto,,,Transport
603,5/3/25,Mich City,Hard Rock Stadium,-12.96,Travel & Entertainment,,,Travel & Entertainment
609,5/3/25,Mich City,Hard Rock Stadium,-64.8,Travel & Entertainment,,,Travel & Entertainment
608,5/3/25,Mich City,Hard Rock Stadium,-57.02,Travel & Entertainment,,,Travel & Entertainment
602,5/3/25,Mich City,Official F1 Shop,-288.9,General Merchandise,,,General Merchandise
606,5/3/25,Mich City,DH Vending,-23.76,Travel & Entertainment,,,Travel & Entertainment
605,5/3/25,Mich City,DH Vending,-15.84,Travel & Entertainment,,,Travel & Entertainment
604,5/3/25,Mich City,DH Vending,-13.2,Travel & Entertainment,,,Travel & Entertainment
